raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
290.1427597,37.8614408,0.198,0.16,21.148,0.04,20.149,0.048,19.716,0.034,19.374,0.034,6.549
290.1427799,37.8033144,0.004,0.007,17.986,0.004,17.412,0.003,17.175,0.004,17.064,0.005,4.192
290.1427866,37.7503769,0.004,0.002,17.416,0.006,16.846,0.004,16.648,0.002,16.571,0.006,3.962
290.1428028,37.6640835,0.004,0.005,20.131,0.026,19.21,0.015,18.774,0.008,18.555,0.013,7.475
290.1428083,37.7623039,0.002,0.004,17.743,0.003,17.116,0.000929,16.891,0.002,16.792,0.003,3.788
290.1428326,37.79627,0.006,0.008,20.688,0.048,19.727,0.008,19.343,0.013,19.138,0.016,4.018
290.1428356,37.7442127,0.003,0.006,19.26,0.011,18.607,0.007,18.37,0.009,18.258,0.01,4.095
290.1428424,37.7796631,0.058,0.047,18.25,0.015,17.564,0.003,17.315,0.003,17.242,0.012,3.771
290.1428811,37.9056022,0.002,0.004,16.659,0.002,16.098,0.004,15.857,0.003,15.753,0.003,8.851
290.1429298,37.8394742,0.012,0.017,22.071,0.118,20.874,0.029,20.24,0.052,19.876,0.044,5.514
290.14293,37.7458577,0.009,0.004,18.652,0.006,17.442,0.008,16.392,0.005,15.903,0.003,4.052
290.1430093,37.6295324,0.017,0.017,18.771,0.011,18.05,0.007,17.781,0.006,17.639,0.007,9.324
290.1430752,37.7384325,0.006,0.004,17.221,0.006,16.788,0.005,16.639,0.002,16.589,0.004,4.238
290.1431047,37.8292207,0.008,0.011,21.098,0.022,19.979,0.023,19.445,0.014,19.212,0.01,5.073
290.1431055,37.8251747,0.016,0.026,21.161,0.03,20.015,0.022,19.589,0.009,19.337,0.018,4.912
290.1431137,37.6884468,0.012,0.014,20.94,0.028,19.936,0.018,19.488,0.02,19.318,0.019,6.244
290.1431604,37.7404843,0.006,0.007,19.733,0.018,18.965,0.021,18.727,0.008,18.596,0.016,4.177
290.1431616,37.7177926,0.012,0.035,21.089,0.035,20.728,0.052,20.354,0.027,20.333,0.123,4.943
290.143166,37.7162142,0.003,0.004,18.226,0.007,17.654,0.003,17.464,0.003,17.388,0.004,5.006
290.1433023,37.862538,0.027,0.036,21.912,0.12,21.109,0.074,20.889,0.032,20.572,0.042,6.588
290.1433111,37.8011286,0.001,0.004,17.844,0.006,17.187,0.006,16.969,0.002,16.863,0.003,4.112
290.1434096,37.7856479,0.008,0.005,19.004,0.006,18.357,0.006,18.123,0.009,18.039,0.005,3.806
290.1434447,37.7898738,0.003,0.006,20.068,0.013,19.263,0.011,18.979,0.02,18.775,0.016,3.867
290.1434792,37.6950089,0.016,0.018,18.097,0.01,17.54,0.006,17.328,0.003,17.259,0.011,5.922
290.1435132,37.9190528,0.003,0.023,19.846,0.018,18.987,0.009,18.641,0.011,18.478,0.011,9.576
290.1435142,37.888022,0.002,0.005,16.342,0.002,15.702,0.003,15.454,0.002,15.341,0.004,7.893
290.1435377,37.8598229,0.017,0.017,22.267,0.172,20.892,0.056,20.308,0.018,19.881,0.036,6.448
290.1435435,37.8211126,0.019,0.035,21.508,0.176,21.515,0.057,20.71,0.022,20.449,0.034,4.74
290.1435741,37.7930744,0.004,0.006,19.529,0.024,18.795,0.005,18.535,0.007,18.443,0.012,3.919
290.1436377,37.7341414,0.004,0.003,17.962,0.006,17.18,0.007,16.902,0.002,16.773,0.005,4.343
290.1436832,37.807745,0.01,0.005,19.067,0.009,18.369,0.011,18.091,0.007,17.959,0.01,4.281
290.143712,37.8746506,0.016,0.02,20.89,0.013,19.666,0.007,19.13,0.002,18.884,0.011,7.19
290.1437172,37.8505507,0.038,0.027,22.087,0.028,20.932,0.034,20.231,0.032,19.968,0.061,5.996
290.1437227,37.7300659,0.021,0.018,22.05,0.139,20.806,0.044,20.182,0.022,19.904,0.034,4.472
290.143752,37.728453,0.028,0.037,22.011,0.174,21.553,0.069,21.171,0.032,20.818,0.073,4.526
290.1437772,37.7233535,0.004,0.012,19.581,0.009,18.867,0.01,18.61,0.008,18.505,0.01,4.708
290.1437888,37.7557917,0.012,0.011,21.205,0.03,20.105,0.02,19.727,0.029,19.501,0.023,3.822
290.1437977,37.7760258,0.021,0.034,18.84,0.007,18.212,0.005,17.961,0.008,17.864,0.007,3.705
290.1438212,37.8747929,0.085,0.105,20.866,0.006,19.745,0.001,19.216,0.044,18.828,0.000904,7.195
290.1439048,37.8067337,0.002,0.008,18.564,0.01,17.924,0.003,17.67,0.004,17.577,0.009,4.242
290.1439496,37.7714102,0.002,0.006,18.454,0.006,17.841,0.003,17.644,0.01,17.566,0.008,3.69
290.143988,37.6516824,0.007,0.013,20.646,0.031,19.984,0.013,19.763,0.012,19.587,0.032,8.102
290.1441359,37.6408829,0.009,0.009,19.944,0.023,19.559,0.007,19.401,0.053,19.302,0.013,8.681
290.1441557,37.678818,0.006,0.009,20.381,0.006,19.657,0.007,19.385,0.013,19.221,0.013,6.689
290.1441582,37.7018496,0.005,0.012,19.395,0.003,18.907,0.019,18.699,0.013,18.654,0.009,5.587
290.1442185,37.7171933,0.008,0.009,19.688,0.042,19.07,0.038,18.618,0.028,18.329,0.017,4.93
290.1442428,37.7310853,0.009,0.004,18.617,0.004,18.029,0.003,17.817,0.005,17.74,0.005,4.417
290.1442673,37.6968933,0.014,0.02,21.935,0.05,20.472,0.048,19.517,0.039,19.029,0.011,5.811
290.1442774,37.7944501,0.001,0.005,17.829,0.005,17.196,0.004,16.925,0.003,16.804,0.003,3.915
290.1442951,37.7864479,0.003,0.005,18.38,0.013,17.798,0.008,17.61,0.009,17.536,0.008,3.776
290.1443024,37.714065,0.031,0.057,22.098,0.059,21.608,0.061,21.326,0.043,21.374,0.19,5.054
290.1443155,37.688794,0.024,0.029,22.174,0.171,21.493,0.084,20.945,0.034,20.589,0.079,6.194
290.1443179,37.8641926,0.01,0.02,19.943,0.006,19.102,0.017,18.772,0.016,18.623,0.009,6.644
290.1443833,37.6707834,0.008,0.009,21.035,0.048,19.921,0.024,19.501,0.021,19.287,0.014,7.091
290.1443988,37.7084686,0.002,0.007,18.887,0.005,18.392,0.008,18.213,0.009,18.146,0.006,5.287
290.1444077,37.7130608,0.018,0.017,21.766,0.137,20.716,0.036,20.057,0.018,19.77,0.034,5.092
290.1444079,37.8624578,0.011,0.012,20.856,0.039,20.041,0.022,19.742,0.031,19.585,0.019,6.555
290.1444139,37.7616035,0.02,0.122,19.346,0.046,18.849,0.023,18.539,0.017,18.422,0.015,3.72
290.1444663,37.7621341,0.021,0.081,19.415,0.013,18.926,0.001,18.706,0.014,18.611,0.011,3.712
290.1444828,37.7057588,0.003,0.059,21.877,0.053,20.67,0.01,19.687,0.036,19.343,0.04,5.402
290.1445032,37.6650384,0.016,0.016,21.354,0.054,20.234,0.025,19.716,0.015,19.484,0.012,7.385
290.1445082,37.6198042,0.002,0.011,18.776,0.028,18.286,0.007,18.105,0.003,17.995,0.013,9.834
290.1445507,37.8476762,0.004,0.005,19.536,0.023,18.808,0.007,18.556,0.027,18.438,0.013,5.837
290.1445579,37.7325056,0.202,0.312,19.22,0.04,18.877,0.005,18.626,0.02,18.567,0.004,4.358
290.1445737,37.8292054,0.002,0.005,17.82,0.004,16.916,0.003,16.553,0.002,16.385,0.005,5.021
290.1445801,37.721577,0.006,0.007,20.212,0.013,19.572,0.012,19.319,0.009,19.249,0.034,4.745
290.1446649,37.7180628,0.003,0.021,21.209,0.07,19.918,0.013,19.317,0.023,19.002,0.017,4.879
290.1446758,37.7570654,0.095,0.026,21.875,0.046,20.738,0.036,20.149,0.033,19.77,0.026,3.762
290.1446833,37.7516747,0.003,0.004,18.97,0.008,18.353,0.006,18.128,0.003,18.064,0.011,3.852
290.1447312,37.7322508,0.035,0.068,19.103,0.127,18.815,0.024,18.568,0.022,18.363,0.026,4.36
290.1447413,37.884967,0.009,0.034,19.804,0.011,19.043,0.006,18.744,0.01,18.602,0.016,7.704
290.1447622,37.6724903,0.004,0.005,19.223,0.006,18.595,0.011,18.329,0.007,18.208,0.013,6.994
290.1448313,37.8402641,0.014,0.018,22.14,0.024,21.021,0.036,20.257,0.025,19.943,0.031,5.489
290.1448344,37.6580457,0.081,0.04,18.418,0.023,17.822,0.014,17.598,0.014,17.438,0.022,7.745
290.1448526,37.814711,0.005,0.027,20.094,0.005,19.09,0.014,18.985,0.062,18.671,0.015,4.46
290.1448591,37.783337,0.02,0.024,22.115,0.128,21.711,0.212,20.76,0.05,20.349,0.04,3.711
290.1448693,37.8486584,0.027,0.019,22.221,0.157,21.028,0.008,19.919,0.029,19.361,0.032,5.874
290.1448924,37.9003813,0.015,0.01,21.112,0.037,20.271,0.017,19.852,0.019,19.58,0.041,8.526
290.1448938,37.6667039,0.011,0.003,18.513,0.008,17.935,0.008,17.717,0.003,17.629,0.008,7.289
290.1450508,37.7108908,0.006,0.009,20.736,0.016,19.817,0.012,19.398,0.011,19.266,0.033,5.161
290.145057,37.8368297,0.021,0.019,20.083,0.031,19.217,0.012,18.813,0.012,18.628,0.008,5.329
290.1450603,37.8928772,0.026,0.031,22.172,0.157,21.418,0.055,20.951,0.095,20.62,0.023,8.118
290.1450759,37.8118873,0.003,0.007,18.978,0.007,18.296,0.007,18.091,0.022,17.928,0.011,4.356
290.1451304,37.8236277,0.121,0.044,21.293,0.018,20.773,0.047,20.617,0.031,20.441,0.155,4.778
290.1451446,37.7958492,0.012,0.019,21.337,0.033,20.163,0.031,19.725,0.017,19.488,0.032,3.907
290.1451479,37.7927188,0.006,0.014,20.41,0.03,19.857,0.02,19.635,0.012,19.624,0.038,3.842
290.1452063,37.813005,0.014,0.018,21.537,0.136,20.448,0.027,19.854,0.021,19.663,0.053,4.388
290.1452089,37.8040423,0.003,0.011,17.902,0.005,17.251,0.004,16.99,0.007,16.884,0.005,4.11
290.1452297,37.6962652,0.005,0.012,19.833,0.025,19.044,0.018,18.753,0.008,18.616,0.009,5.811
290.1452331,37.8104223,0.009,0.026,18.167,0.007,17.543,0.004,17.298,0.002,17.192,0.008,4.302
290.1452441,37.7749703,0.007,0.033,15.107,0.004,14.105,0.003,13.704,0.012,13.516,0.008,3.633
290.1452473,37.8352732,0.003,0.004,17.246,0.00095,16.325,0.004,15.955,0.003,15.771,0.004,5.255
290.1452676,37.6241365,0.015,0.063,21.2,0.025,20.517,0.01,20.407,0.042,20.272,0.054,9.58
290.1453471,37.7796055,0.005,0.047,19.797,0.03,19.283,0.017,19.096,0.002,19.018,0.013,3.653
290.1453997,37.7130314,0.03,0.014,21.539,0.049,20.577,0.025,20.158,0.022,20.064,0.027,5.059
290.1454371,37.7721586,0.009,0.023,19.913,0.009,19.123,0.011,18.83,0.012,18.712,0.01,3.619
290.1454627,37.7002986,0.005,0.006,20.366,0.023,19.504,0.022,19.175,0.016,19.002,0.014,5.617
290.1454986,37.7598781,0.003,0.003,17.794,0.005,17.213,0.003,17.018,0.003,16.934,0.007,3.688
290.1454992,37.8502613,0.008,0.01,21.145,0.057,20.108,0.03,19.694,0.023,19.454,0.013,5.931
290.1455031,37.7270523,0.008,0.005,19.396,0.014,18.701,0.01,18.438,0.01,18.334,0.024,4.508
290.1455263,37.6373406,0.003,0.005,20.817,0.056,19.511,0.018,18.391,0.008,17.846,0.005,8.847
290.1455774,37.8000528,0.024,0.026,21.477,0.063,20.849,0.053,20.257,0.065,19.867,0.044,3.988
290.1456139,37.6563251,0.006,0.003,18.603,0.003,18.086,0.005,17.86,0.006,17.775,0.006,7.819
290.1457322,37.7645321,0.007,0.003,15.257,0.002,14.953,0.002,14.891,0.004,14.881,0.003,3.632
290.1457361,37.6978111,0.005,0.009,19.706,0.006,19.363,0.023,19.218,0.012,19.103,0.009,5.724
290.1457409,37.7202358,0.015,0.013,19.174,0.012,18.541,0.005,18.287,0.006,18.206,0.009,4.755
290.1457492,37.8766959,0.004,0.015,18.335,0.004,17.697,0.005,17.463,0.004,17.373,0.005,7.247
290.1458225,37.7187175,0.002,0.005,18.462,0.007,17.896,0.007,17.691,0.003,17.613,0.007,4.812
290.1458452,37.6207237,0.011,0.04,21.163,0.009,20.479,0.018,20.432,0.015,20.198,0.046,9.76
290.1458745,37.8692965,0.009,0.02,20.125,0.026,19.225,0.012,18.741,0.009,18.505,0.005,6.862
290.1458988,37.7049366,0.007,0.007,19.084,0.01,18.427,0.006,18.157,0.007,18.032,0.006,5.394
290.14594,37.9140511,0.003,0.015,19.914,0.043,18.876,0.003,18.413,0.035,18.211,0.033,9.255
290.1459596,37.8259769,0.014,0.032,22.346,0.127,21.372,0.043,20.205,0.024,19.642,0.027,4.842
290.1460088,37.8244386,0.02,0.028,20.281,0.029,19.135,0.009,18.646,0.011,18.365,0.008,4.779
290.1460233,37.8592221,0.007,0.015,19.19,0.15,18.152,0.018,17.552,0.061,17.344,0.019,6.351
290.1460503,37.9070851,0.003,0.004,18.672,0.011,17.946,0.006,17.673,0.004,17.556,0.007,8.869
290.1460505,37.8020729,0.003,0.006,18.34,0.012,17.689,0.008,17.466,0.001,17.374,0.008,4.02
290.1460547,37.7063344,0.015,0.019,22.103,0.027,21.058,0.062,20.32,0.031,20.028,0.046,5.326
290.1460974,37.8367111,0.005,0.004,18.395,0.009,17.74,0.005,17.506,0.005,17.407,0.007,5.29
290.1461236,37.8946689,0.004,0.012,20.817,0.032,19.771,0.02,19.33,0.017,19.18,0.018,8.192
290.1462295,37.8754591,0.031,0.053,21.873,0.118,21.243,0.064,21.007,0.063,20.799,0.051,7.171
290.1463126,37.8410159,0.036,0.021,20.853,0.03,20.444,0.021,20.436,0.055,20.453,0.053,5.476
290.1463146,37.6363909,0.019,0.022,22.197,0.012,21.232,0.032,20.515,0.045,20.18,0.03,8.884
290.1463949,37.8299281,0.014,0.018,21.972,0.129,21.066,0.05,20.397,0.028,19.984,0.059,4.989
290.1464216,37.8311295,0.011,0.028,21.549,0.02,20.293,0.025,19.833,0.022,19.623,0.031,5.039
290.1464601,37.7377916,0.005,0.011,20.635,0.015,19.75,0.018,19.373,0.006,19.184,0.012,4.116
290.1464997,37.7140177,0.012,0.016,21.816,0.29,20.779,0.024,20.171,0.019,19.923,0.04,4.98
290.1465688,37.7915137,0.051,0.04,18.643,0.008,18.052,0.006,17.801,0.012,17.682,0.01,3.755
290.1465859,37.8803861,0.009,0.032,19.761,0.006,19.095,0.006,18.768,0.005,18.633,0.005,7.421
290.1465923,37.8885856,0.013,0.035,22.164,0.085,20.918,0.038,20.307,0.014,20.123,0.05,7.856
290.1466082,37.8161188,0.028,0.008,14.811,0.001,13.413,-999,12.769,-999,12.343,-999,4.442
290.1466202,37.668777,0.01,0.015,20.998,0.029,20.45,0.023,20.248,0.034,20.115,0.038,7.141
290.1466446,37.6748126,0.007,0.017,20.531,0.024,19.624,0.014,19.247,0.013,19.087,0.006,6.829
290.1467105,37.874825,0.023,0.023,20.84,0.052,19.967,0.015,19.648,0.008,19.453,0.012,7.127
290.1467318,37.695671,0.004,0.009,19.073,0.008,18.491,0.008,18.267,0.013,18.188,0.002,5.795
290.1467324,37.6531161,0.003,0.007,18.491,0.016,17.822,0.007,17.521,0.006,17.381,0.011,7.966
290.1467445,37.8398064,0.006,0.012,20.506,0.024,19.601,0.017,19.261,0.014,19.011,0.014,5.408
290.1467536,37.6564338,0.015,0.019,22.312,0.187,20.998,0.037,20.33,0.028,20.02,0.023,7.788
290.1468475,37.7671381,0.019,0.015,21.537,0.041,20.498,0.027,20.037,0.023,19.725,0.017,3.564
290.1468842,37.9106305,0.011,0.016,20.125,0.015,19.485,0.01,19.231,0.011,19.139,0.012,9.049
290.1469023,37.8914598,0.002,0.009,19.233,0.002,18.559,0.011,18.314,0.006,18.229,0.008,8.003
290.1469098,37.7452453,0.016,0.024,21.949,0.081,21.15,0.053,20.646,0.05,20.517,0.072,3.893
290.1469261,37.7839297,0.027,0.017,21.163,0.084,20.532,0.025,20.263,0.036,20.137,0.033,3.621
290.1469497,37.736245,0.008,0.011,20.938,0.023,20.193,0.015,19.872,0.026,19.756,0.022,4.143
290.1469522,37.7788469,0.006,0.021,16.448,0.004,16.028,0.003,15.854,0.001,15.775,0.002,3.572
290.1469667,37.6309181,0.002,0.011,19.288,0.012,18.732,0.003,18.585,0.009,18.507,0.02,9.173
290.147019,37.8614691,0.007,0.026,20.032,0.01,19.615,0.019,19.452,0.032,19.475,0.019,6.437
290.1470923,37.8445951,0.004,0.006,19.873,0.012,19.119,0.007,18.796,0.017,18.675,0.019,5.617
290.147098,37.7934298,0.003,0.004,18.139,0.01,17.555,0.002,17.348,0.003,17.258,0.005,3.769
290.1471215,37.8081397,0.004,0.007,19.256,0.027,18.432,0.006,18.1,0.01,17.951,0.01,4.154
290.1471237,37.8344403,0.005,0.008,19.969,0.025,18.895,0.009,18.429,0.026,18.148,0.028,5.158
290.1471689,37.6296116,0.004,0.007,16.636,0.007,15.809,0.003,15.488,0.001,15.31,0.003,9.242
290.1471912,37.7536609,0.004,0.002,15.897,0.004,15.533,0.003,15.414,0.001,15.374,0.002,3.702
290.1472263,37.7948265,0.003,0.004,17.806,0.003,17.153,0.003,16.914,0.002,16.809,0.003,3.792
290.1473096,37.8529228,0.006,0.004,19.331,0.011,18.602,0.008,18.337,0.003,18.236,0.004,6.008
290.1473244,37.7204415,0.003,0.003,18.339,0.008,17.131,0.004,16.421,0.002,16.093,0.002,4.69
290.1473787,37.8088846,0.002,0.009,19.547,0.006,18.959,0.015,18.644,0.016,18.552,0.024,4.167
290.1474149,37.6592398,0.019,0.023,22.184,0.149,21.559,0.065,20.738,0.015,20.317,0.047,7.624
290.1474221,37.8045502,0.02,0.028,20.875,0.076,19.806,0.012,19.392,0.021,19.214,0.025,4.033
290.1474643,37.8275901,0.009,0.021,19.849,0.015,19.038,0.007,18.74,0.003,18.601,0.019,4.855
290.1475217,37.7105415,0.007,0.007,17.808,0.003,17.231,0.004,17.027,0.005,16.963,0.007,5.094
290.147545,37.8055706,0.002,0.003,18.047,0.002,17.155,0.004,16.803,0.003,16.626,0.005,4.058
290.147561,37.8826518,0.042,0.033,20.791,0.024,19.59,0.014,18.931,0.013,18.58,0.013,7.519
290.1475683,37.8963572,0.003,0.013,21.523,0.062,20.306,0.02,19.535,0.021,19.152,0.02,8.254
290.1475756,37.7304097,0.003,0.014,21.056,0.041,20.401,0.02,20.187,0.019,20.041,0.036,4.31
290.1475903,37.785463,0.006,0.013,20.238,0.018,19.03,0.008,18.512,0.011,18.28,0.01,3.61
290.1475938,37.6730448,0.034,0.044,22.103,0.177,21.638,0.058,21.321,0.073,20.933,0.049,6.896
290.1476119,37.6834383,0.007,0.008,20.769,0.016,19.635,0.013,19.08,0.015,18.848,0.031,6.367
290.1476162,37.7895118,0.007,0.008,20.9,0.042,19.75,0.028,19.201,0.019,18.984,0.018,3.671
290.1476916,37.7996583,0.009,0.007,20.025,0.014,19.175,0.007,18.902,0.025,18.728,0.012,3.887
290.1478136,37.8814034,0.011,0.018,19.161,0.008,18.312,0.004,17.916,0.005,17.726,0.008,7.447
290.1479596,37.6479628,0.008,0.012,20.114,0.011,19.249,0.008,18.831,0.000877,18.632,0.009,8.219
290.1479637,37.8112222,0.011,0.035,19.078,0.012,18.395,0.009,18.126,0.007,18.042,0.006,4.22
290.1479779,37.7152601,0.006,0.003,18.253,0.014,17.577,0.003,17.312,0.004,17.193,0.005,4.878
290.1480431,37.788342,0.026,0.019,21.143,0.082,20.02,0.012,19.636,0.014,19.401,0.021,3.632
290.1480489,37.6853896,0.005,0.003,17.976,0.005,17.305,0.005,17.017,0.003,16.891,0.005,6.258
290.1480739,37.8500374,0.008,0.006,19.285,0.029,18.575,0.021,18.287,0.007,18.19,0.015,5.847
290.1481795,37.8455732,0.003,0.011,21.544,0.083,20.163,0.033,19.392,0.017,19.025,0.03,5.631
290.1482095,37.6755334,0.005,0.013,20.092,0.011,19.256,0.005,18.908,0.009,18.7,0.014,6.753
290.1482181,37.8010538,0.007,0.008,20.747,0.015,19.752,0.008,19.404,0.016,19.198,0.024,3.901
290.1482555,37.7016754,0.01,0.007,17.738,0.006,17.07,0.007,16.829,0.003,16.741,0.003,5.469
290.14828,37.7902402,0.027,0.039,20.589,0.019,19.66,0.015,19.296,0.022,19.072,0.019,3.654
290.1483085,37.655107,0.016,0.022,22.356,0.173,21.349,0.044,20.629,0.025,20.328,0.043,7.826
290.1483172,37.6277217,0.02,0.017,20.977,0.039,20.037,0.034,19.763,0.01,19.55,0.024,9.326
290.1483397,37.7685692,0.003,0.028,17.704,0.006,17.009,0.005,16.733,0.002,16.61,0.004,3.487
290.1483397,37.7441171,0.015,0.021,21.9,0.118,20.88,0.084,20.241,0.035,20.005,0.076,3.86
290.1483538,37.6336931,0.013,0.012,20.909,0.056,19.812,0.015,19.322,0.015,19.056,0.027,8.994
290.1484143,37.8282513,0.013,0.03,20.097,0.008,19.477,0.009,19.23,0.009,19.098,0.015,4.85
290.1484212,37.8246014,0.01,0.012,17.849,0.004,17.157,0.003,16.885,0.003,16.799,0.007,4.7
290.1484348,37.7676634,0.005,0.035,18.233,0.009,17.678,0.007,17.471,0.007,17.401,0.008,3.486
290.1484792,37.7578044,0.01,0.012,22.158,0.064,20.821,0.031,20.102,0.034,19.624,0.014,3.577
290.1485114,37.7602902,0.004,0.007,21.018,0.059,19.656,0.014,18.778,0.01,18.34,0.008,3.543
290.148524,37.7890174,0.007,0.019,20.083,0.022,19.257,0.012,18.964,0.016,18.817,0.015,3.621
290.1485241,37.7755408,0.011,0.021,16.976,0.004,16.099,0.002,15.81,0.003,15.622,0.003,3.48
290.1485676,37.7595027,0.007,0.008,19.247,0.004,18.555,0.007,18.308,0.014,18.21,0.015,3.55
290.1486735,37.7633731,0.002,0.003,17.846,0.003,17.245,0.004,17.04,0.003,16.947,0.005,3.503
290.1487064,37.7912587,0.014,0.008,19.743,0.011,18.985,0.012,18.717,0.008,18.595,0.011,3.654
290.148764,37.7859137,0.013,0.021,21.696,0.016,20.495,0.024,20.009,0.031,19.766,0.025,3.562
290.1488109,37.743205,0.009,0.005,19.488,0.009,18.659,0.007,18.334,0.004,18.201,0.02,3.864
290.1488332,37.8001936,0.015,0.021,22.358,0.174,20.831,0.036,20.378,0.006,19.977,0.028,3.852
290.1488739,37.8893232,0.017,0.02,20.794,0.034,19.762,0.023,19.41,0.009,19.135,0.023,7.847
290.148923,37.7477841,0.009,0.011,20.963,0.226,20.101,0.134,20.296,0.077,20.731,0.019,3.745
290.1489353,37.7307686,0.004,0.005,19.631,0.038,18.766,0.008,18.416,0.006,18.29,0.018,4.245
290.1489376,37.7560404,0.007,0.022,20.232,0.016,19.343,0.015,18.957,0.008,18.781,0.016,3.582
290.1489468,37.8114352,0.006,0.017,18.756,0.019,18.09,0.003,17.867,0.029,17.741,0.007,4.189
290.1489713,37.901888,0.007,0.01,19.54,0.031,19.105,0.012,18.889,0.01,18.797,0.019,8.528
290.1490073,37.8549862,0.013,0.026,20.17,0.017,19.297,0.014,18.987,0.012,18.846,0.011,6.062
290.1490502,37.676977,0.014,0.023,21.384,0.026,20.814,0.029,20.538,0.029,20.503,0.039,6.658
290.1490605,37.7846845,0.013,0.019,21.628,0.067,20.769,0.025,20.425,0.043,20.357,0.034,3.532
290.1490851,37.7015627,0.023,0.008,19.084,0.023,18.427,0.006,18.197,0.006,18.093,0.015,5.449
290.1491241,37.7266744,0.004,0.008,20.087,0.013,19.279,0.006,18.985,0.009,18.841,0.028,4.385
290.1491452,37.756677,0.004,0.031,20.327,0.029,19.445,0.011,19.119,0.007,18.967,0.016,3.563
290.1492281,37.9235573,0.008,0.016,14.61,0.001,14.061,0.004,13.871,0.002,13.803,0.009,9.727
290.1492974,37.7536895,0.022,0.01,18.912,0.028,18.3,0.007,18.065,0.008,17.936,0.008,3.606
290.1493132,37.8326396,0.015,0.019,20.274,0.016,19.377,0.012,19.025,0.008,18.845,0.01,5.008
290.149325,37.8661643,0.004,0.007,18.518,0.016,17.873,0.008,17.626,0.001,17.523,0.006,6.617
290.149355,37.9100871,0.003,0.003,16.065,0.002,15.562,0.003,15.359,0.003,15.293,0.005,8.973
290.1493716,37.7071238,0.012,0.018,13.947,0.007,13.258,0.000125,13.07,0.095,12.811,0.001,5.186
290.1493981,37.7811291,0.01,0.023,15.623,0.003,14.554,0.002,14.135,0.006,13.889,0.003,3.476
290.1494115,37.8774156,0.047,0.031,16.69,0,21.377,0.041,20.627,0.033,20.191,0.042,7.2
290.1494159,37.9162082,0.008,0.02,21.832,0.115,20.731,0.03,20.244,0.019,20.028,0.035,9.313
290.149451,37.8685469,0.015,0.012,20.529,0.025,19.603,0.017,19.243,0.024,19.079,0.01,6.736
290.1495322,37.6821664,0.02,0.024,18.537,0.044,17.843,0.052,17.567,0.02,17.506,0.011,6.382
290.1497338,37.8454768,0.008,0.012,21.034,0.033,19.912,0.027,19.324,0.013,19.071,0.025,5.581
290.1497406,37.6906155,0.006,0.003,18.162,0.003,17.556,0.005,17.324,0.015,17.232,0.003,5.954
290.1497517,37.6153837,0.021,0.079,20.721,0.091,19.237,0.007,18.68,0.003,18.59,0.062,9.993
290.1497526,37.61535,0.014,0.009,20.475,0.028,19.258,0.004,18.706,0.011,18.375,0.014,9.995
290.1497624,37.7868336,0.002,0.011,18.372,0.005,17.78,0.003,17.569,0.004,17.476,0.006,3.53
290.1497793,37.8619932,0.005,0.008,18.265,0.008,17.63,0.008,17.378,0.003,17.288,0.008,6.393
290.1497966,37.7541686,0.036,0.045,17.955,0.006,17.351,0.022,17.198,0.016,17.086,0.01,3.575
290.1498206,37.9280265,0.01,0.006,18.567,0.003,18.028,0.004,17.799,0.004,17.702,0.005,9.969
290.1498921,37.6818582,0.068,0.073,18.495,0.151,18.183,0.009,18.017,0.065,17.779,0.002,6.388
290.1499131,37.8545263,0.008,0.013,19.484,0.034,18.731,0.012,18.473,0.02,18.317,0.008,6.015
290.1499254,37.7224608,0.007,0.017,21.595,0.097,20.407,0.021,19.916,0.026,19.649,0.041,4.517
290.1499763,37.7645809,0.007,0.006,20.09,0.013,19.255,0.013,18.968,0.011,18.803,0.013,3.432
290.1500261,37.770112,0.006,0.026,19.074,0.008,18.419,0.005,18.207,0.011,18.115,0.008,3.403
290.1500391,37.7137618,0.006,0.007,17.461,0.002,17.196,0.003,17.099,0.003,17.098,0.004,4.872
290.1501601,37.7421162,0.003,0.009,17.859,0.004,17.278,0.002,17.06,0.004,16.965,0.006,3.837
290.1501668,37.9009243,0.003,0.003,15.556,0.002,15.028,0.003,14.82,0.002,14.746,0.003,8.453
290.1502088,37.7155737,0.007,0.004,19.285,0.025,18.608,0.006,18.36,0.009,18.269,0.012,4.789
290.1502438,37.7296598,0.007,0.01,21.182,0.066,20.113,0.017,19.705,0.018,19.516,0.032,4.234
290.1502489,37.7761445,0.006,0.007,18.548,0.01,17.945,0.004,17.725,0.007,17.638,0.009,3.401
