raMean,decMean,raMeanErr,decMeanErr,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,Ang Sep (')
259.3090123,43.0727103,0.018,0.032,21.254,0.053,21.056,0.075,20.912,0.054,21.095,0.116,4.03
259.3090159,43.1626684,0.008,0.047,17.625,0.058,17.305,0.007,17.114,0.017,16.995,0.034,2.011
259.3090214,43.1739178,0.027,0.027,19.88,0,19.588,0.031,19.597,0.041,19.54,0.107,2.572
259.3090481,43.2369823,0.022,0.016,18.962,0.005,18.78,0.009,18.701,0.006,18.745,0.015,6.158
259.3090544,43.2010927,0.018,0.029,21.524,0.041,20.988,0.029,20.916,0.029,20.695,0.176,4.074
259.3090711,43.2522442,0.023,0.028,21.826,0.06,21.184,0.044,20.764,0.031,20.443,0.068,7.057
259.3090957,43.1667135,0.291,0.122,19.469,0.058,18.459,0.08,18.974,0.02,18.859,0.063,2.207
259.3091048,42.9560335,0.025,0.027,21.913,0.034,21.44,0.093,21.029,0.022,20.713,0.09,10.903
259.3091128,43.0641995,0.024,0.071,21.799,0.099,21.396,0.073,21.099,0.053,20.72,0.136,4.519
259.3091328,43.3834824,0.014,0.021,21.118,0.042,20.815,0.038,20.656,0.015,20.614,0.024,14.871
259.3091894,43.1222617,0.211,0.146,18.006,0.15,17.543,0.04,17.815,0.064,17.803,0.043,1.527
259.3092062,43.1496827,0.062,0.028,18.902,0.035,18.564,0.003,18.459,0.028,19.267,0.263,1.492
259.3092171,43.0077697,0.021,0.033,21.924,0.069,21.405,0.034,21.221,0.029,20.966,0.141,7.828
259.3092207,43.1238987,0.028,0.015,17.211,0.016,16.799,0.037,16.668,0.016,16.65,0.011,1.476
259.3092232,43.179746,0.181,0.2,16.965,0.013,14.107,-999,15.008,0,14.88,0.004,2.886
259.3092373,43.1697526,0.005,0.003,17.68,0.004,17.336,0.013,17.155,0.014,16.969,0.007,2.362
259.3092434,43.2104511,0.01,0.006,20.349,0.02,20.061,0.015,19.897,0.014,19.917,0.013,4.613
259.3092464,43.1048843,0.304,0.219,19.551,0.108,20.013,0.159,19.155,0.043,19.577,0.158,2.283
259.3092862,43.1720713,0.014,0.005,16.243,0.006,15.785,0.007,15.596,0.01,15.505,0.006,2.482
259.3093014,43.0632439,0.04,0.097,21.613,0.107,21.759,0.072,21.488,0.076,21.149,0.187,4.577
259.3093145,43.2237224,0.024,0.043,21.962,0.091,21.498,0.077,21.397,0.037,21.285,0.228,5.384
259.3093236,43.0513163,0.011,0.006,20.04,0.016,19.718,0.012,19.623,0.01,19.608,0.02,5.268
259.309351,43.1972988,0.018,0.007,18.681,0.009,18.47,0.006,18.407,0.006,18.442,0.018,3.862
259.3093527,43.0887914,0.013,0.025,20.021,0.06,19.562,0.033,19.554,0.018,19.565,0.003,3.134
259.3093805,43.0226408,0.016,0.024,21.583,0.227,21.175,0.038,20.954,0.032,21.024,0.057,6.951
259.3093987,43.1640987,0.006,0.061,18.793,0.014,18.564,0.014,18.5,0.02,18.591,0.021,2.088
259.3094282,43.2173402,0.003,0.005,16.494,0.003,16.049,0.002,15.846,0.002,15.769,0.006,5.014
259.3094445,43.1145548,0.005,0.006,18.988,0.032,18.606,0.013,18.538,0.03,18.588,0.036,1.835
259.3094527,43.1502376,0.073,0.033,18.866,0.023,18.589,0.021,18.424,0.007,20.864,-999,1.519
259.309473,43.1415974,0.203,0.058,17.608,0.03,17.322,0.014,17.397,0.069,17.379,0.016,1.313
259.3094801,43.1847521,0.004,0.005,15.616,0.008,15.906,0.01,16.143,0.004,16.294,0.011,3.163
259.3094908,43.1880877,0.009,0.03,20.141,0.027,19.753,0.013,19.657,0.017,19.641,0.053,3.348
259.3094935,43.0661695,0.013,0.004,19.067,0.009,18.886,0.008,18.85,0.006,18.867,0.004,4.411
259.309514,43.1366082,0.126,0.091,18.147,0.082,17.597,0.139,17.818,0.086,18.448,0.03,1.279
259.3095306,43.0706364,0.012,0.017,20.235,0.032,19.941,0.02,19.854,0.014,19.822,0.041,4.155
259.3095525,43.0934988,0.15,0.118,20.147,0.071,19.96,0.029,19.683,0.06,19.818,0.065,2.882
259.3095629,43.0950851,0.044,0.023,19.209,0.024,20.871,0.104,18.867,0.02,18.934,0.058,2.797
259.3095683,43.1599893,0.022,0.007,18.08,0.012,17.772,0.000879,17.668,0.016,17.722,0.022,1.904
259.3095775,43.0964297,0.021,0.033,20.192,0.052,19.669,0.043,19.675,0.019,19.544,0.087,2.726
259.30959,43.1127988,0.012,0.012,18.345,0.051,18.192,0.082,18.172,0.042,18.249,0.014,1.916
259.3096049,42.9464769,0.006,0.005,20.076,0.015,19.785,0.005,19.716,0.007,19.654,0.02,11.475
259.3096054,43.343149,0.014,0.041,21.348,0.041,21.109,0.045,20.973,0.04,20.845,0.05,12.464
259.309616,43.0483562,0.003,0.007,19.951,0.023,19.684,0.012,19.572,0.008,19.595,0.03,5.444
259.3096258,43.1516749,0.021,0.025,18.643,0.053,18.384,0.021,18.397,0.042,18.047,0,1.574
259.3096398,43.2935547,0.02,0.033,21.968,0.057,21.565,0.051,21.223,0.029,21.129,0.079,9.509
259.3096526,43.1474252,0.072,0.098,18.769,0.078,18.392,0.102,18.275,0.026,18.439,0.021,1.442
259.3096579,43.1139267,0.016,0.062,19.434,0.024,19.493,0.094,19.134,0.011,20.095,0.089,1.869
259.3096594,43.1737878,0.052,0.028,19.998,0.029,19.609,0.022,19.618,0.02,19.689,0.06,2.579
259.3096595,43.1098876,0.025,0.042,18.911,0.021,18.697,0.063,18.611,0.011,18.648,0.036,2.051
